task,model,unit,status,scope,gene_mask,method,program,n_strata,full_n_strata,n_measured,n_listed,measured_genes,correlation,correlation_status,raw_numerical_status,observed_eligible,observed_sd,predicted_sd,observed_profile_max_range,predicted_profile_max_range,rmse,mae,sign_agreement,identity_max_error,n_explicit_declined,ranking_universe_size,rank_top_n,best_unit_floor_rmse,rmse_improvement_vs_unit_floor,rmse_skill_vs_unit_floor,floor_definition,fewer_than_three_strata,observed_scalar_constant,predicted_scalar_constant,observed_profile_numerically_constant,predicted_profile_numerically_constant,legacy_priority_numerical_status
T3,Biolord,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,-0.1602519001359774,estimable,estimable,True,0.0171520939095729,0.009087897088293,0.4181470274925231,0.221388816833496,0.0376630740371576,0.0337738471726576,0.3666666666666666,0,0,2000,100,0.0171826033726986,-0.0204804706644589,-1.1919305951623285,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,CellFlow,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,explicit_declined_strata_on_full_support,estimable,True,0.0171520939095729,0.0026491014961656,0.4181470274925231,0.2499444484710693,0.0247671849995555,0.02119858811299,0.3666666666666666,0,1,2000,100,0.0171826033726986,-0.0075845816268568,-0.4414105047031446,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,GEARS,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,0.1971084294063846,estimable,estimable,True,0.0171520939095729,0.0224315154549217,0.4181470274925231,0.3928782939910888,0.0254186604001821,0.0201001461595296,0.5,0,0,2000,100,0.0171826033726986,-0.0082360570274834,-0.4793253297442496,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,PertAdapt,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,-0.056792434787266,estimable,estimable,True,0.0171520939095729,0.020984117945,0.4181470274925231,0.9982166290283204,0.0488971903253172,0.0423997515191634,0.3666666666666666,0,0,2000,100,0.0171826033726986,-0.0317145869526185,-1.8457381727736129,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,PerturbNet,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,explicit_declined_strata_on_full_support,estimable,True,0.0171520939095729,0.021163292763341,0.4181470274925231,0.2242279052734375,0.0281659206049706,0.0213686416546503,0.6333333333333333,0,1,2000,100,0.0171826033726986,-0.0109833172322719,-0.6392114741892558,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,STATE,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,explicit_declined_strata_on_full_support,estimable,True,0.0171520939095729,0.0094958953265511,0.4181470274925231,2.2778453826904297,0.027778275657696,0.0209409851580858,0.5999999999999999,0,1,2000,100,0.0171826033726986,-0.0105956722849973,-0.6166511590340706,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,cell-mean,chen,floor,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,-0.2047536982255006,estimable,estimable,True,0.0171520939095729,5.337596869860943e-07,0.4181470274925231,0.0001115798950195,0.0175620154998818,0.0144423443824052,0.6333333333333333,0,0,2000,100,0.0171826033726986,-0.0003794121271831,-0.0220811782099343,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,linear-PCA,chen,floor,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,0.0916086849439838,estimable,estimable,True,0.0171520939095729,5.818727619802788e-07,0.4181470274925231,0.0001192092895507,0.0171826033726986,0.0139214422553777,0.6333333333333333,0,0,2000,100,0.0171826033726986,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,linear-shift-KOemb,chen,diagnostic,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,explicit_declined_strata_on_full_support,estimable,True,0.0171520939095729,0.0005762402449605,0.4181470274925231,0.1178982257843017,0.0179860110795946,0.014819893737634,0.3666666666666666,0,1,2000,100,0.0171826033726986,-0.0008034077068959,-0.0467570419609681,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,scFoundation,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,explicit_declined_strata_on_full_support,estimable,True,0.0171520939095729,0.0532324473210052,0.4181470274925231,0.59743332862854,0.1632469303734874,0.1558795222391684,0.5666666666666667,0,3,2000,100,0.0171826033726986,-0.1460643270007887,-8.50070992343741,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,scGPT,chen,native,full_census_strata,all_measured_original_members,mean_expression_delta,proliferation,30,30,8,11,BIRC5;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,0.0960519396669449,estimable,estimable,True,0.0171520939095729,0.0045009372175016,0.4181470274925231,0.2082476615905761,0.0188748844226758,0.0153580418477455,0.4333333333333333,0,0,2000,100,0.0171826033726986,-0.0016922810499772,-0.0984880470829043,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,AttentionPert,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,-0.1353329193089341,estimable,estimable,True,0.0023610929556309,0.0024298102913861,0.4181470274925231,0.3453025817871093,0.0051719407569514,0.0044444444444444,0.1666666666666666,0,0,2000,100,0.0024173583514193,-0.002754582405532,-1.1395010606990592,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,Biolord,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,0.0586931162042343,estimable,estimable,True,0.0023610929556309,0.0002771598064276,0.4181470274925231,0.221388816833496,0.0024343224778007,0.0017777777777777,0.2666666666666666,0,0,2000,100,0.0024173583514193,-1.6964126381371902e-05,-0.0070176299560267,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,CellFlow,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,explicit_declined_strata_on_full_support,estimable,True,0.0023610929556309,0.0005689737591013,0.4181470274925231,0.2499444484710693,0.0037951669503554,0.0033333333333333,0.2,0,1,2000,100,0.0024173583514193,-0.001377808598936,-0.5699645640568988,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,GEARS,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,0.2865679875520706,estimable,estimable,True,0.0023610929556309,0.0032194538980889,0.4181470274925231,0.3928782939910888,0.0034426518632954,0.0027407407407407,0.5333333333333333,0,0,2000,100,0.0024173583514193,-0.0010252935118761,-0.4241379898326245,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,PertAdapt,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,-0.2727545994065848,estimable,estimable,True,0.0023610929556309,0.0047414640651893,0.4181470274925231,0.9982166290283204,0.0123910893245995,0.0112222222222222,0.5,0,0,2000,100,0.0024173583514193,-0.0099737309731802,-4.125880206103528,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,PerturbNet,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,explicit_declined_strata_on_full_support,estimable,True,0.0023610929556309,0.00068693470337,0.4181470274925231,0.2242279052734375,0.0025010285949828,0.0019259259259259,0.2,0,1,2000,100,0.0024173583514193,-8.367024356346854e-05,-0.0346122632229273,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,STATE,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,explicit_declined_strata_on_full_support,estimable,True,0.0023610929556309,0.0023321572579898,0.4181470274925231,2.2778453826904297,0.0044398124010343,0.0033703703703703,0.2666666666666666,0,1,2000,100,0.0024173583514193,-0.002022454049615,-0.8366380799220412,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,cell-mean,chen,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,constant_predicted_score,constant_predicted_score,True,0.0023610929556309,0.0,0.4181470274925231,0.0001115798950195,0.0024173583514193,0.0017777777777777,0.2333333333333333,0,0,2000,100,0.0024173583514193,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,False,constant_predicted
T3,linear-PCA,chen,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,constant_predicted_score,constant_predicted_score,True,0.0023610929556309,0.0,0.4181470274925231,0.0001192092895507,0.0024173583514193,0.0017777777777777,0.2333333333333333,0,0,2000,100,0.0024173583514193,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,False,constant_predicted
T3,linear-shift-KOemb,chen,diagnostic,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,explicit_declined_strata_on_full_support,constant_predicted_score,True,0.0023610929556309,0.0,0.4181470274925231,0.1178982257843017,0.0024173583514193,0.0017777777777777,0.2333333333333333,0,1,2000,100,0.0024173583514193,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,False,constant_predicted
T3,scFoundation,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,explicit_declined_strata_on_full_support,estimable,True,0.0023610929556309,0.0009665176556074,0.4181470274925231,0.59743332862854,0.0028760398012321,0.0024074074074074,0.1666666666666666,0,3,2000,100,0.0024173583514193,-0.0004586814498128,-0.1897449128895145,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,scGPT,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,30,30,9,11,BCL2;CISH;IL2;IL2RA;IL2RB;IL2RG;SOCS1;STAT5A;STAT5B,,constant_predicted_score,constant_predicted_score,True,0.0023610929556309,0.0,0.4181470274925231,0.2082476615905761,0.0024173583514193,0.0017777777777777,0.2333333333333333,0,0,2000,100,0.0024173583514193,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,False,constant_predicted
T3,AttentionPert,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,-0.1065111690757538,estimable,estimable,True,0.0044196841156077,0.0028556972631409,0.4181470274925231,0.3453025817871093,0.0085080450913074,0.0072962962962962,0.5333333333333333,0,0,2000,100,0.0044813284332604,-0.0040267166580469,-0.8985542385513537,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,Biolord,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,0.1365904066445868,estimable,estimable,True,0.0044196841156077,0.0011361379000131,0.4181470274925231,0.221388816833496,0.0049897013278916,0.0042592592592592,0.3666666666666666,0,0,2000,100,0.0044813284332604,-0.0005083728946311,-0.1134424539960095,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,CellFlow,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,,explicit_declined_strata_on_full_support,estimable,True,0.0044196841156077,0.0012808604789474,0.4181470274925231,0.2499444484710693,0.0077989130824423,0.0065925925925925,0.5333333333333333,0,1,2000,100,0.0044813284332604,-0.0033175846491818,-0.7403127663124704,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,GEARS,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,0.3735802669834081,estimable,estimable,True,0.0044196841156077,0.0043949403506613,0.4181470274925231,0.3928782939910888,0.0049566017829323,0.0038148148148148,0.5666666666666667,0,0,2000,100,0.0044813284332604,-0.0004752733496718,-0.1060563528761562,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,PertAdapt,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,-0.1118717858687685,estimable,estimable,True,0.0044196841156077,0.0049938233453876,0.4181470274925231,0.9982166290283204,0.0099463581853994,0.0086666666666666,0.2666666666666666,0,0,2000,100,0.0044813284332604,-0.0054650297521389,-1.2195110966599638,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,PerturbNet,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,,explicit_declined_strata_on_full_support,estimable,True,0.0044196841156077,0.0020068469902435,0.4181470274925231,0.2242279052734375,0.0047833731232482,0.004,0.2999999999999999,0,1,2000,100,0.0044813284332604,-0.0003020446899877,-0.0674007037167825,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,STATE,chen,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,,explicit_declined_strata_on_full_support,estimable,True,0.0044196841156077,0.0037288038366379,0.4181470274925231,2.2778453826904297,0.0067342255856693,0.0052592592592592,0.2666666666666666,0,1,2000,100,0.0044813284332604,-0.0022528971524088,-0.502729756580163,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T3,cell-mean,chen,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,,constant_predicted_score,constant_predicted_score,True,0.0044196841156077,0.0,0.4181470274925231,0.0001115798950195,0.0044813284332604,0.0034074074074074,0.5666666666666667,0,0,2000,100,0.0044813284332604,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,False,constant_predicted
T3,linear-PCA,chen,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,30,30,9,14,CD69;EGR2;IL2RA;IRF4;NFKBIA;NR4A3;REL;TNFRSF4;TNFRSF9,,constant_predicted_score,constant_predicted_score,True,0.0044196841156077,1.7347234759768075e-18,0.4181470274925231,0.0001192092895507,0.0060109639196054,0.0048888888888888,0.5666666666666667,0,0,2000,100,0.0044813284332604,-0.0015296354863449,-0.3413352779483775,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,False,constant_predicted
