task,scope,gene_mask,method,program,model,status,n_task_units,expected_task_units,n_comparison_units,comparison_units,n_estimable,all_selected_units_estimable,correlation,correlation_unit_min,correlation_unit_max,mean_rmse,mean_mae,status_counts,selection_scope
T3,full_census_strata,all_measured_original_members,rank_top5_mean_profile,proliferation,scFoundation,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,all_measured_original_members,rank_top5_mean_profile,proliferation,scGPT,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,AttentionPert,native,5,5,2,chen;schmidt,2,True,-0.17355520937249147,-0.49226776204414951,0.14515734329916657,0.057354111861852283,0.048582677727010193,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,Biolord,native,5,5,2,chen;schmidt,2,True,-0.47982340913793509,-0.76152449550001666,-0.19812232277585357,0.037964478698478098,0.026403938682559538,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,GEARS,native,5,5,2,chen;schmidt,2,True,0.11528892448794274,0.05718669527091378,0.17339115370497171,0.043413499083208087,0.036249774526056308,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,PertAdapt,native,5,5,2,chen;schmidt,2,True,-0.070350165435535655,-0.40336655914392278,0.26266622827285147,0.20089617767316231,0.19716750991996684,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.027344150943454076,0.018971003884515506,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.030609407333935537,0.022481707411879187,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,scGPT,native,5,5,2,chen;schmidt,2,True,0.0065297902189307422,-0.14611238205776364,0.15917196249562512,0.037844227842711062,0.025332841572580273,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.24167119616602811,0.20510353817605315,0.27823885415600308,0.04371923065993473,0.038810363064998042,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,Biolord,native,5,5,2,chen;schmidt,2,True,0.3738369993129641,-0.096707134973253575,0.84438113359918177,0.038989892142255775,0.033633336211953843,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,GEARS,native,5,5,2,chen;schmidt,2,True,0.38272546813412361,0.16500834447958815,0.60044259178865911,0.04449006602469726,0.034471270181829966,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.25555135805532003,0.135781173256042,0.37532154285459801,0.20532068463340092,0.19600839512570514,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.042372016217649501,0.036399403971339027,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.044830094731530767,0.039782172776561563,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.024943051501597452,-0.37096823312725535,0.32108213012406045,0.062726676830419867,0.051165517886716215,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.17067502803811926,0.039271370725003543,0.302078685351235,0.09565954794757027,0.071805441379547114,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,Biolord,native,5,5,2,chen;schmidt,2,True,0.29515747566972134,-0.10572971616073604,0.69604466750017868,0.088272049059883131,0.057266352597683194,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,GEARS,native,5,5,2,chen;schmidt,2,True,0.3663609879734373,0.35158620505302596,0.38113577089384859,0.095073815778428911,0.063250210561922621,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.20808904119391608,0.097590190443965302,0.31858789194386683,0.19522529463280647,0.17363657267793775,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.09315919346463139,0.062727289150158572,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.094361236555306038,0.064082331943606574,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,scGPT,native,5,5,2,chen;schmidt,2,True,0.26871683704794419,0.036038341833776508,0.50139533226211186,0.10468525790252892,0.078114708110926648,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.22896666944426333,-0.058976767580528444,0.51691010646905511,0.050957777950882285,0.042635424262178798,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,Biolord,native,5,5,2,chen;schmidt,2,True,0.29802588202519709,-0.030286994550671097,0.62633875860106525,0.066723903781017183,0.052480925810301587,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,GEARS,native,5,5,2,chen;schmidt,2,True,0.11975814232561485,-0.16193623781876004,0.40145252246998975,0.057768627017383806,0.044435887812592445,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.49938204039788414,0.14130879177551955,0.8574552890202487,0.26551187603874693,0.25657540778407739,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.064224278758825942,0.049906573910266164,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.061664243386649206,0.04803145018273166,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
