task,model,unit,stratum,pearson_delta
T1,CPA,CD4T,donor_id=1244,0.2523989437907651
T1,CPA,CD4T,donor_id=107,0.38074138694553344
T1,CPA,CD4T,donor_id=1488,0.26405822990167493
T1,CPA,CD8T,donor_id=101,0.5681438659101794
T1,CPA,CD8T,donor_id=1015,0.5471840410228626
T1,CPA,CD8T,donor_id=1256,0.5382736980582447
T1,CPA,CD8T,donor_id=1244,0.5077022737946971
T1,CPA,CD8T,donor_id=1039,0.5444942713153895
T1,CPA,CD8T,donor_id=1016,0.5113319536559904
T1,CPA,CD8T,donor_id=1488,0.6070297736808098
T1,CPA,CD8T,donor_id=107,0.45483581376234333
T1,CPA,DC,donor_id=1488,0.504145960058895
T1,CPA,DC,donor_id=101,0.5474181253648506
T1,CPA,DC,donor_id=1039,0.5010458826705844
T1,CPA,DC,donor_id=1256,0.5502455324779041
T1,CPA,DC,donor_id=107,0.4778072616261209
T1,CPA,DC,donor_id=1015,0.4888433220519872
T1,CPA,DC,donor_id=1244,0.4641479371714352
T1,CPA,DC,donor_id=1016,0.5011641607509607
T1,CPA,Mk,donor_id=1016,0.2396119174624237
T1,CPA,Mk,donor_id=1488,0.28538880951980466
T1,CPA,Mk,donor_id=1015,0.4013997398650019
T1,CPA,Mk,donor_id=107,0.13757607403987376
T1,CPA,Mk,donor_id=1039,0.22260221835329222
T1,CPA,Mk,donor_id=1256,0.361715900199365
T1,CPA,Mk,donor_id=1244,0.24684716837337528
T1,CPA,Mk,donor_id=101,0.27951375398389144
T1,CPA,Mono_CD14,donor_id=101,0.33650573705012465
T1,CPA,Mono_CD14,donor_id=1244,0.4082007363545171
T1,CPA,Mono_CD14,donor_id=1488,0.41840509546273974
T1,CPA,Mono_CD14,donor_id=1015,0.42910962674086317
T1,CPA,Mono_CD14,donor_id=1256,0.4070059707299041
T1,CPA,Mono_CD14,donor_id=107,0.40470671224720045
T1,CPA,Mono_CD14,donor_id=1016,0.4542380005622337
T1,CPA,Mono_CD14,donor_id=1039,0.41264964887418454
T1,CPA,Mono_FCGR3A,donor_id=1488,0.23654022957242912
T1,CPA,Mono_FCGR3A,donor_id=101,0.2034938495347368
T1,CPA,Mono_FCGR3A,donor_id=107,0.2647019139672042
T1,CPA,Mono_FCGR3A,donor_id=1256,0.2934655938429333
T1,CPA,Mono_FCGR3A,donor_id=1016,0.1867786452658014
T1,CPA,Mono_FCGR3A,donor_id=1015,0.2943553305911036
T1,CPA,Mono_FCGR3A,donor_id=1039,0.28159172508719793
T1,CPA,Mono_FCGR3A,donor_id=1244,0.3184556708104014
T1,CPA,NK,donor_id=101,0.4285295132577344
T1,CPA,NK,donor_id=1488,0.39045491464783966
T1,CPA,NK,donor_id=107,0.3527243173029231
T1,CPA,NK,donor_id=1244,0.38089710181453695
T1,CPA,NK,donor_id=1256,0.39915166292320414
T1,CPA,NK,donor_id=1015,0.4020981409647217
T1,CPA,NK,donor_id=1016,0.5254958207346936
T1,CPA,NK,donor_id=1039,0.3867970031330868
T1,PerturbNet,B,donor_id=1256,0.7909140780590165
T1,PerturbNet,B,donor_id=1488,0.8021365731618487
T1,PerturbNet,B,donor_id=1015,0.7964993559911229
T1,PerturbNet,B,donor_id=101,0.811738833769406
T1,PerturbNet,B,donor_id=1039,0.7841406820035582
T1,PerturbNet,B,donor_id=1244,0.8010498392002515
T1,PerturbNet,B,donor_id=1016,0.7529981950573387
T1,PerturbNet,B,donor_id=107,0.7735327186392674
T1,PerturbNet,CD4T,donor_id=1256,0.732287265880616
T1,PerturbNet,CD4T,donor_id=101,0.8193833338758831
T1,PerturbNet,CD4T,donor_id=1039,0.8247812707707962
T1,PerturbNet,CD4T,donor_id=1016,0.7735755758952162
T1,PerturbNet,CD4T,donor_id=1015,0.852607294086375
T1,PerturbNet,CD4T,donor_id=1244,0.7117098975248202
T1,PerturbNet,CD4T,donor_id=107,0.8299377523782531
T1,PerturbNet,CD4T,donor_id=1488,0.7627350022394522
T1,PerturbNet,CD8T,donor_id=101,0.8052899593503482
T1,PerturbNet,CD8T,donor_id=1015,0.8151057566508214
T1,PerturbNet,CD8T,donor_id=1256,0.7993024624300917
T1,PerturbNet,CD8T,donor_id=1244,0.7317685337959533
T1,PerturbNet,CD8T,donor_id=1039,0.7742445326162973
T1,PerturbNet,CD8T,donor_id=1016,0.8061620453406573
T1,PerturbNet,CD8T,donor_id=1488,0.8577188204856288
T1,PerturbNet,CD8T,donor_id=107,0.612480346767402
T1,PerturbNet,DC,donor_id=1488,0.8462626174425228
T1,PerturbNet,DC,donor_id=101,0.8738040754122246
T1,PerturbNet,DC,donor_id=1039,0.721616023403202
T1,PerturbNet,DC,donor_id=1256,0.8467181967231456
T1,PerturbNet,DC,donor_id=107,0.8156873883006797
T1,PerturbNet,DC,donor_id=1015,0.8481488310625611
T1,PerturbNet,DC,donor_id=1244,0.7945866779480265
T1,PerturbNet,DC,donor_id=1016,0.8253273605937211
T1,PerturbNet,Mk,donor_id=1016,0.5196860302557264
T1,PerturbNet,Mk,donor_id=1488,0.5977814274692548
T1,PerturbNet,Mk,donor_id=1015,0.7734455634515014
T1,PerturbNet,Mk,donor_id=107,0.35285179475966805
T1,PerturbNet,Mk,donor_id=1039,0.481455843613993
T1,PerturbNet,Mk,donor_id=1256,0.5875379311152462
T1,PerturbNet,Mk,donor_id=1244,0.5342421151012939
T1,PerturbNet,Mk,donor_id=101,0.5762748907907705
T1,PerturbNet,Mono_CD14,donor_id=101,0.9197035872343479
T1,PerturbNet,Mono_CD14,donor_id=1244,0.933242392704033
T1,PerturbNet,Mono_CD14,donor_id=1488,0.9444106787862395
T1,PerturbNet,Mono_CD14,donor_id=1015,0.9491537547504719
T1,PerturbNet,Mono_CD14,donor_id=1256,0.9332825435357255
T1,PerturbNet,Mono_CD14,donor_id=107,0.9502860010819414
T1,PerturbNet,Mono_CD14,donor_id=1016,0.9424495403067173
T1,PerturbNet,Mono_CD14,donor_id=1039,0.9460034951564298
T1,PerturbNet,Mono_FCGR3A,donor_id=1488,0.882591353806087
T1,PerturbNet,Mono_FCGR3A,donor_id=101,0.8590498156880126
T1,PerturbNet,Mono_FCGR3A,donor_id=107,0.8783407367401659
T1,PerturbNet,Mono_FCGR3A,donor_id=1256,0.8958446458835367
T1,PerturbNet,Mono_FCGR3A,donor_id=1016,0.837384023931808
T1,PerturbNet,Mono_FCGR3A,donor_id=1015,0.904380290169409
T1,PerturbNet,Mono_FCGR3A,donor_id=1039,0.8879218490104738
T1,PerturbNet,Mono_FCGR3A,donor_id=1244,0.8981022912424094
T1,PerturbNet,NK,donor_id=101,0.7701256963529941
T1,PerturbNet,NK,donor_id=1488,0.759813872615831
T1,PerturbNet,NK,donor_id=107,0.6863989689077814
T1,PerturbNet,NK,donor_id=1244,0.7319020237533633
T1,PerturbNet,NK,donor_id=1256,0.77696754145529
T1,PerturbNet,NK,donor_id=1015,0.746856293886231
T1,PerturbNet,NK,donor_id=1016,0.8370338676177206
T1,PerturbNet,NK,donor_id=1039,0.6686655372109677
T1,STATE,B,donor_id=1256,0.5957937584742028
T1,STATE,B,donor_id=1488,0.6187214465664448
T1,STATE,B,donor_id=1015,0.5245846926427942
T1,STATE,B,donor_id=101,0.5881839401036048
T1,STATE,B,donor_id=1039,0.6124392348377488
T1,STATE,B,donor_id=1244,0.6230928929882885
T1,STATE,B,donor_id=1016,0.5714547488789617
T1,STATE,B,donor_id=107,0.5791362820472815
T1,STATE,CD4T,donor_id=1256,0.5240006552163012
T1,STATE,CD4T,donor_id=101,0.6443054567855282
T1,STATE,CD4T,donor_id=1039,0.6423592640466397
T1,STATE,CD4T,donor_id=1016,0.6318045439632707
T1,STATE,CD4T,donor_id=1015,0.7322802865786375
T1,STATE,CD4T,donor_id=1244,0.6137880629779386
T1,STATE,CD4T,donor_id=107,0.6675233885618814
T1,STATE,CD4T,donor_id=1488,0.5459731872875255
T1,STATE,CD8T,donor_id=101,0.6683586609113421
T1,STATE,CD8T,donor_id=1015,0.7536355967886266
T1,STATE,CD8T,donor_id=1256,0.7581688635693542
T1,STATE,CD8T,donor_id=1244,0.6898955739978427
T1,STATE,CD8T,donor_id=1039,0.711032445238584
T1,STATE,CD8T,donor_id=1016,0.7444177443024509
T1,STATE,CD8T,donor_id=1488,0.7650966035941211
T1,STATE,CD8T,donor_id=107,0.34164514357995
T1,STATE,DC,donor_id=1488,0.7820461085268968
T1,STATE,DC,donor_id=101,0.670599766291281
T1,STATE,DC,donor_id=1039,0.6089282070697895
T1,STATE,DC,donor_id=1256,0.7504515245212445
T1,STATE,DC,donor_id=107,0.6825119698034036
T1,STATE,DC,donor_id=1015,0.742686377596723
T1,STATE,DC,donor_id=1244,0.7152135605130032
T1,STATE,DC,donor_id=1016,0.6721943243772546
T1,STATE,Mk,donor_id=1016,0.3189223642223935
T1,STATE,Mk,donor_id=1488,0.4292280018157196
T1,STATE,Mk,donor_id=1015,0.6434600097912736
T1,STATE,Mk,donor_id=107,0.2332583920248093
T1,STATE,Mk,donor_id=1039,0.3496613060276397
T1,STATE,Mk,donor_id=1256,0.6014108381058165
T1,STATE,Mk,donor_id=1244,0.2968254739553613
T1,STATE,Mk,donor_id=101,0.4185449488293674
T1,STATE,Mono_CD14,donor_id=101,0.7072068908754453
T1,STATE,Mono_CD14,donor_id=1244,0.7419788043356326
T1,STATE,Mono_CD14,donor_id=1488,0.7853703159935109
T1,STATE,Mono_CD14,donor_id=1015,0.7368283350466409
T1,STATE,Mono_CD14,donor_id=1256,0.7331380083954243
T1,STATE,Mono_CD14,donor_id=107,0.8113795584207725
T1,STATE,Mono_CD14,donor_id=1016,0.7915807977885028
T1,STATE,Mono_CD14,donor_id=1039,0.7428243778566758
T1,STATE,Mono_FCGR3A,donor_id=1488,0.7671514205005788
T1,STATE,Mono_FCGR3A,donor_id=101,0.8114797976580936
T1,STATE,Mono_FCGR3A,donor_id=107,0.7773545612306004
T1,STATE,Mono_FCGR3A,donor_id=1256,0.8379895761861179
T1,STATE,Mono_FCGR3A,donor_id=1016,0.7515183906898334
T1,STATE,Mono_FCGR3A,donor_id=1015,0.8125205235052565
T1,STATE,Mono_FCGR3A,donor_id=1039,0.7835156083579385
T1,STATE,Mono_FCGR3A,donor_id=1244,0.7828074864964958
T1,STATE,NK,donor_id=101,0.5246416419697197
T1,STATE,NK,donor_id=1488,0.546220864432217
T1,STATE,NK,donor_id=107,0.6089389717107578
T1,STATE,NK,donor_id=1244,0.5274972461191181
T1,STATE,NK,donor_id=1256,0.4562369536755383
T1,STATE,NK,donor_id=1015,0.6484305266403401
T1,STATE,NK,donor_id=1016,0.7257319879840387
T1,STATE,NK,donor_id=1039,0.5842087766024343
T1,scPRAM,B,donor_id=1256,0.8071852202055023
T1,scPRAM,B,donor_id=1488,0.7994878789899732
T1,scPRAM,B,donor_id=1015,0.8212572945821125
T1,scPRAM,B,donor_id=101,0.8127391869181649
T1,scPRAM,B,donor_id=1039,0.7744033615286302
T1,scPRAM,B,donor_id=1244,0.7954717976210829
T1,scPRAM,B,donor_id=1016,0.7929650516741628
T1,scPRAM,B,donor_id=107,0.7804183463139804
T1,scPRAM,CD4T,donor_id=1256,0.7125137134031057
T1,scPRAM,CD4T,donor_id=101,0.7179743340532345
T1,scPRAM,CD4T,donor_id=1039,0.7444493857966099
T1,scPRAM,CD4T,donor_id=1016,0.7125914763205713
T1,scPRAM,CD4T,donor_id=1015,0.7491042313754087
T1,scPRAM,CD4T,donor_id=1244,0.7044387978910099
T1,scPRAM,CD4T,donor_id=107,0.7460401340973545
T1,scPRAM,CD4T,donor_id=1488,0.7344515157658968
T1,scPRAM,CD8T,donor_id=101,0.7049875533138878
T1,scPRAM,CD8T,donor_id=1015,0.7137458253475296
T1,scPRAM,CD8T,donor_id=1256,0.7368532495202437
T1,scPRAM,CD8T,donor_id=1244,0.6229688267597602
T1,scPRAM,CD8T,donor_id=1039,0.6900047320532985
T1,scPRAM,CD8T,donor_id=1016,0.7302555782671736
T1,scPRAM,CD8T,donor_id=1488,0.758778326207429
T1,scPRAM,CD8T,donor_id=107,0.5315212514036992
T1,scPRAM,DC,donor_id=1488,0.8641404628613567
T1,scPRAM,DC,donor_id=101,0.8494771974104954
T1,scPRAM,DC,donor_id=1039,0.6369614741601174
T1,scPRAM,DC,donor_id=1256,0.7859628844441192
T1,scPRAM,DC,donor_id=107,0.8442867220259771
T1,scPRAM,DC,donor_id=1015,0.8657658384380592
T1,scPRAM,DC,donor_id=1244,0.8659318891879529
T1,scPRAM,DC,donor_id=1016,0.8002228812822377
T1,scPRAM,Mk,donor_id=1016,0.48794134594663957
T1,scPRAM,Mk,donor_id=1488,0.5924982516110102
T1,scPRAM,Mk,donor_id=1015,0.7332268218094152
T1,scPRAM,Mk,donor_id=107,0.3334237368793489
T1,scPRAM,Mk,donor_id=1039,0.4558103152370381
T1,scPRAM,Mk,donor_id=1256,0.6080289350694597
T1,scPRAM,Mk,donor_id=1244,0.529772774294467
T1,scPRAM,Mk,donor_id=101,0.5521363050264801
T1,scPRAM,Mono_CD14,donor_id=101,0.8914630964851523
T1,scPRAM,Mono_CD14,donor_id=1244,0.8895281515522407
T1,scPRAM,Mono_CD14,donor_id=1488,0.9135376542659975
T1,scPRAM,Mono_CD14,donor_id=1015,0.9113007359362202
T1,scPRAM,Mono_CD14,donor_id=1256,0.8948815244478772
T1,scPRAM,Mono_CD14,donor_id=107,0.9059202038482952
T1,scPRAM,Mono_CD14,donor_id=1016,0.9027608373561434
T1,scPRAM,Mono_CD14,donor_id=1039,0.9084335024357493
T1,scPRAM,Mono_FCGR3A,donor_id=1488,0.8612264311682359
T1,scPRAM,Mono_FCGR3A,donor_id=101,0.8456040495975098
T1,scPRAM,Mono_FCGR3A,donor_id=107,0.8586931817504266
T1,scPRAM,Mono_FCGR3A,donor_id=1256,0.8737768664974308
T1,scPRAM,Mono_FCGR3A,donor_id=1016,0.8274104432053057
T1,scPRAM,Mono_FCGR3A,donor_id=1015,0.8780266624435689
T1,scPRAM,Mono_FCGR3A,donor_id=1039,0.8709104870317512
T1,scPRAM,Mono_FCGR3A,donor_id=1244,0.8683272528799395
T1,scPRAM,NK,donor_id=101,0.6994117080564338
T1,scPRAM,NK,donor_id=1488,0.7093198097477469
T1,scPRAM,NK,donor_id=107,0.6297940172721546
T1,scPRAM,NK,donor_id=1244,0.6816164818754801
T1,scPRAM,NK,donor_id=1256,0.6935452373588218
T1,scPRAM,NK,donor_id=1015,0.6793942091620156
T1,scPRAM,NK,donor_id=1016,0.7421985349158611
T1,scPRAM,NK,donor_id=1039,0.6085831012688832
T5c,FP-ridge,B,perturbation=Atorvastatin,0.34941993941066957
T5c,FP-ridge,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.5791485470500475
T5c,FP-ridge,B,perturbation=Topotecan,0.43949725179506266
T5c,FP-ridge,B,perturbation=BMS-265246,0.4907994941544337
T5c,FP-ridge,B,perturbation=AMD-070 (hydrochloride),0.2363204139893987
T5c,FP-ridge,B,perturbation=AT13387,0.5652911120800163
T5c,FP-ridge,B,perturbation=Desloratadine,0.3503826699975726
T5c,FP-ridge,B,perturbation=Ganetespib (STA-9090),0.5805001613124766
T5c,FP-ridge,B,perturbation=O-Demethylated Adapalene,0.4005239852845857
T5c,FP-ridge,B,perturbation=BAY 87-2243,0.4718086221611119
T5c,FP-ridge,B,perturbation=Ruxolitinib,0.6229117215897404
T5c,FP-ridge,B,perturbation=Sgc-cbp30,0.2851481516562636
T5c,FP-ridge,B,perturbation=PF-04691502,0.5157193127398902
T5c,FP-ridge,B,perturbation=Dactolisib,0.6718898280889537
T5c,FP-ridge,B,perturbation=Alogliptin,0.33117419202363313
T5c,FP-ridge,B,perturbation=Clomipramine,0.3586964857034791
T5c,FP-ridge,B,perturbation=Protriptyline,0.3261722361410246
T5c,FP-ridge,B,perturbation=Phenylbutazone,0.3234465165290361
T5c,FP-ridge,B,perturbation=Pomalidomide,0.41878845943662363
T5c,FP-ridge,B,perturbation=FK 866,0.45248141110867796
T5c,FP-ridge,B,perturbation=Perhexiline,0.5427081592152293
T5c,FP-ridge,B,perturbation=BMS-536924,0.5399709584697464
T5c,FP-ridge,B,perturbation=Penfluridol,0.3117870269939774
T5c,FP-ridge,B,perturbation=Sunitinib,0.32223391200770896
T5c,FP-ridge,B,perturbation=I-BET151,0.600097734046366
T5c,FP-ridge,B,perturbation=K-02288,0.2717145415939597
T5c,FP-ridge,B,perturbation=Dovitinib,0.37351600445534455
T5c,FP-ridge,B,perturbation=Chlorpheniramine,0.34259154106230905
T5c,FP-ridge,B,perturbation=UNII-BXU45ZH6LI,0.3490856641300878
T5c,FP-ridge,B,perturbation=IKK Inhibitor VII,0.5407480156843253
T5c,FP-ridge,B,perturbation=Quizartinib,0.2590901192579264
T5c,FP-ridge,B,perturbation=Tivozanib,0.35974704940214647
T5c,FP-ridge,B,perturbation=Foretinib,0.4881129723721182
T5c,FP-ridge,B,perturbation=BMS-777607,0.37349628826391496
T5c,FP-ridge,B,perturbation=AVL-292,0.47341504337804935
T5c,FP-ridge,B,perturbation=Scriptaid,0.5968693019977551
T5c,FP-ridge,B,perturbation=RVX-208,0.3463505767052236
T5c,FP-ridge,B,perturbation=Amiodarone,0.2613216329067804
T5c,FP-ridge,B,perturbation=RN-486,0.21607701941404597
T5c,FP-ridge,B,perturbation=Tamatinib,0.5669199434753389
T5c,FP-ridge,B,perturbation=GW843682X,0.37413186493840306
T5c,FP-ridge,B,perturbation=Porcn Inhibitor III,0.42087290137385447
T5c,FP-ridge,B,perturbation=Navitoclax,0.32913063197122244
T5c,FP-ridge,B,perturbation=BAY 61-3606,0.5801213348558404
T5c,FP-ridge,B,perturbation=Ketoconazole,0.6694281301059319
T5c,FP-ridge,B,perturbation=Isoniazid,0.33435871220614927
T5c,FP-ridge,B,perturbation=PD-0325901,0.44374456273661467
T5c,FP-ridge,B,perturbation=TIE2 Kinase Inhibitor,0.3300716423843054
T5c,FP-ridge,B,perturbation=BMS-387032,0.10999477995633274
T5c,FP-ridge,B,perturbation=TL_HRAS26,0.3283931410578164
T5c,FP-ridge,B,perturbation=Methotrexate,0.43317065665737003
T5c,FP-ridge,B,perturbation=LY2090314,0.4731196856219571
T5c,FP-ridge,B,perturbation=Alvocidib,-0.04401033836461987
T5c,FP-ridge,B,perturbation=IMD-0354,0.5788191714103752
T5c,FP-ridge,B,perturbation=MK-5108,0.40004455119108473
T5c,FP-ridge,B,perturbation=Ixabepilone,0.3350883086704295
T5c,FP-ridge,B,perturbation=IN1451,0.7060297974564016
T5c,FP-ridge,B,perturbation=Proscillaridin A;Proscillaridin-A,0.6460405202859516
T5c,FP-ridge,B,perturbation=Palbociclib,0.41115499322584625
T5c,FP-ridge,B,perturbation=Vardenafil,0.33867435064181606
T5c,FP-ridge,B,perturbation=Disulfiram,0.26181436479487163
T5c,FP-ridge,B,perturbation=Canertinib,0.33824279482995007
T5c,FP-ridge,B,perturbation=Lapatinib,0.35829650590453355
T5c,FP-ridge,B,perturbation=Linagliptin,0.3292049542043242
T5c,FP-ridge,B,perturbation=Raloxifene,0.44879409618691973
T5c,FP-ridge,B,perturbation=Vorinostat,0.5555686876195306
T5c,FP-ridge,B,perturbation=Trametinib,0.49345857210172006
T5c,FP-ridge,B,perturbation=Dasatinib,0.5130120828735507
T5c,FP-ridge,B,perturbation=Flutamide,0.2627400736644545
T5c,FP-ridge,B,perturbation=Idelalisib,0.4759236857294401
T5c,FP-ridge,B,perturbation=Riociguat,0.3321880466279886
T5c,FP-ridge,B,perturbation=Azacitidine,0.3001261027279626
T5c,FP-ridge,B,perturbation=TGX 221,0.5278503487745903
T5c,FP-ridge,B,perturbation=CGM-097,0.6501227468379118
T5c,FP-ridge,B,perturbation=Clemastine,0.36490987827567584
T5c,FP-ridge,B,perturbation=Imatinib,0.25660806872919445
T5c,FP-ridge,B,perturbation=Tipifarnib,0.44412598578514567
T5c,FP-ridge,B,perturbation=RG7090,0.5318088625416015
T5c,FP-ridge,B,perturbation=CHIR-99021,0.4796342448680224
T5c,FP-ridge,B,perturbation=TR-14035,0.3770585217426516
T5c,FP-ridge,B,perturbation=Pitavastatin Calcium,0.6219140428823934
T5c,FP-ridge,B,perturbation=SLx-2119,0.3346677416585655
T5c,FP-ridge,B,perturbation=YK 4-279,0.49388565555663294
T5c,FP-ridge,B,perturbation=SCH-58261,0.3115936927698278
T5c,FP-ridge,B,perturbation=BX 912,0.40341062118064985
T5c,FP-ridge,B,perturbation=GLPG0634,0.5771540812593493
T5c,FP-ridge,B,perturbation=Defactinib,0.4510888741418589
T5c,FP-ridge,B,perturbation=Nilotinib,0.530835029645394
T5c,FP-ridge,B,perturbation=ABT737,0.24438331860385754
T5c,FP-ridge,B,perturbation=Nefazodone,0.3475594898105384
T5c,FP-ridge,B,perturbation=Buspirone,0.29973255100244256
T5c,FP-ridge,B,perturbation=Colforsin,0.3531164448704309
T5c,FP-ridge,B,perturbation=Doxorubicin,0.5196713933278173
T5c,FP-ridge,B,perturbation=Mubritinib (TAK 165),0.3762789478147154
T5c,FP-ridge,B,perturbation=BI-D1870,0.4468443171556325
T5c,FP-ridge,B,perturbation=AT 7867,0.5104195015040841
T5c,FP-ridge,B,perturbation=PRT-062607,0.5667248240351949
T5c,FP-ridge,B,perturbation=STK219801,0.34160835830184433
T5c,FP-ridge,B,perturbation=Midostaurin,0.49467704388334033
T5c,FP-ridge,B,perturbation=PF-03814735,0.625405033873816
T5c,FP-ridge,B,perturbation=Vanoxerine,0.3638205822391903
T5c,FP-ridge,B,perturbation=AZD3514,0.38947294994316534
T5c,FP-ridge,B,perturbation=OSI-930,0.3138865404242722
T5c,FP-ridge,B,perturbation=AZ628,0.5149937002015573
T5c,FP-ridge,B,perturbation=TPCA-1,0.5533885123077185
T5c,FP-ridge,B,perturbation=CEP-37440,0.380585968744307
T5c,FP-ridge,B,perturbation=Tivantinib,0.34252655413893096
T5c,FP-ridge,B,perturbation=AZD4547,0.3370404734763528
T5c,FP-ridge,B,perturbation=SB525334,0.460964636734319
T5c,FP-ridge,B,perturbation=HMN-214,0.6102708897262771
T5c,FP-ridge,B,perturbation=GO-6976,0.5758802012314176
T5c,FP-ridge,B,perturbation=AZD-8330,0.4303134574266882
T5c,FP-ridge,B,perturbation=MGCD-265,0.328903426814944
T5c,FP-ridge,B,perturbation=GSK256066,0.3406687556000366
T5c,FP-ridge,B,perturbation=Tosedostat,0.2994358844654743
T5c,FP-ridge,B,perturbation=Prednisolone,0.5591811717011312
T5c,FP-ridge,B,perturbation=HYDROXYUREA,0.19817256571870132
T5c,FP-ridge,B,perturbation=Decitabine,0.26130853376380697
T5c,FP-ridge,B,perturbation=CC-401,0.5087035987218294
T5c,FP-ridge,B,perturbation=Saracatinib,0.5582395452147241
T5c,FP-ridge,B,perturbation=Masitinib,0.3488259763244204
T5c,FP-ridge,B,perturbation=GSK-1070916,0.3417841757497712
T5c,FP-ridge,B,perturbation=R428,0.3538343965415608
T5c,FP-ridge,B,perturbation=Colchicine,0.5071556508145737
T5c,FP-ridge,B,perturbation=Tacalcitol,0.3647602101905159
T5c,FP-ridge,B,perturbation=LDN 193189,0.3284963527449877
T5c,FP-ridge,B,perturbation=Resminostat,0.5827964502163785
T5c,FP-ridge,B,perturbation=RG7112,0.3014835805493761
T5c,FP-ridge,B,perturbation=Ricolinostat,0.1846588206620966
T5c,FP-ridge,B,perturbation=Oxybenzone,0.33839307673063534
T5c,FP-ridge,B,perturbation=ABT-199 (GDC-0199),0.21753463510613055
T5c,FP-ridge,B,perturbation=Selumetinib,0.4553890090141037
T5c,FP-ridge,B,perturbation=Cabozantinib,0.4504523475590843
T5c,FP-ridge,B,perturbation=Crizotinib,0.5382346743075198
T5c,FP-ridge,B,perturbation=Lamivudine,0.3833044209043587
T5c,FP-ridge,B,perturbation=Ceritinib,0.38214079947275537
T5c,FP-ridge,B,perturbation=Bosutinib,0.6156060599804428
T5c,FP-ridge,B,perturbation=Vandetanib,0.34967366404913985
T5c,FP-ridge,B,perturbation=Mometasone Furoate,0.6111513465816937
T5c,FP-ridge,B,perturbation=Clotrimazole,0.3273580436050225
T5c,FP-ridge,B,perturbation=CGP 60474,0.028724551861722306
T5c,FP-ridge,Mono,perturbation=Atorvastatin,0.2837413126390493
T5c,FP-ridge,Mono,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.492354722796848
T5c,FP-ridge,Mono,perturbation=Topotecan,0.4149628107738266
T5c,FP-ridge,Mono,perturbation=BMS-265246,0.32942741617668114
T5c,FP-ridge,Mono,perturbation=AMD-070 (hydrochloride),0.17698443884498444
T5c,FP-ridge,Mono,perturbation=AT13387,0.4506982289624198
T5c,FP-ridge,Mono,perturbation=Desloratadine,0.23443818157742968
T5c,FP-ridge,Mono,perturbation=Ganetespib (STA-9090),0.45756025289077235
T5c,FP-ridge,Mono,perturbation=O-Demethylated Adapalene,0.23185725569930557
T5c,FP-ridge,Mono,perturbation=BAY 87-2243,0.3316554257964481
T5c,FP-ridge,Mono,perturbation=Ruxolitinib,0.4406413978578721
T5c,FP-ridge,Mono,perturbation=Sgc-cbp30,0.22289075455862623
T5c,FP-ridge,Mono,perturbation=PF-04691502,0.32846564264092276
T5c,FP-ridge,Mono,perturbation=Dactolisib,0.5836003988529374
T5c,FP-ridge,Mono,perturbation=Alogliptin,0.2705462995092003
T5c,FP-ridge,Mono,perturbation=Clomipramine,0.26419862799298544
T5c,FP-ridge,Mono,perturbation=Protriptyline,0.2623869578685111
T5c,FP-ridge,Mono,perturbation=Phenylbutazone,0.25536956688937945
T5c,FP-ridge,Mono,perturbation=Pomalidomide,0.17371849985152876
T5c,FP-ridge,Mono,perturbation=FK 866,0.3854134924889168
T5c,FP-ridge,Mono,perturbation=Perhexiline,0.3668608224451536
T5c,FP-ridge,Mono,perturbation=BMS-536924,0.45753275950461136
T5c,FP-ridge,Mono,perturbation=Penfluridol,0.27723159402143077
T5c,FP-ridge,Mono,perturbation=Sunitinib,0.2233093423141865
T5c,FP-ridge,Mono,perturbation=I-BET151,0.46448610275568825
T5c,FP-ridge,Mono,perturbation=K-02288,0.14293366376946814
T5c,FP-ridge,Mono,perturbation=Dovitinib,0.21489079337089306
T5c,FP-ridge,Mono,perturbation=Chlorpheniramine,0.20792201169858135
T5c,FP-ridge,Mono,perturbation=IKK Inhibitor VII,0.40784720448687817
T5c,FP-ridge,Mono,perturbation=Quizartinib,0.20108725141924713
