condition,gene,mean,sd,minimum,maximum,negative_fraction,fraction_at_ten
0h,ADRB2,-0.00731564635657579,0.9110127292141398,-0.7450096011161804,10.0,0.7947500762401247,0.004194645353955567
0h,CD74,-2.750363137990583e-09,0.9999972262329319,-1.0727440118789673,6.037955284118652,0.7740185162808628,0.0
0h,HAVCR2,-0.01850455066951759,0.7249916845628122,-0.21036773920059204,10.0,0.99467757619697,0.004919645785503444
0h,ADAM19,-0.003744117086001766,0.9554481051319548,-0.4250880181789398,10.0,0.9552053304793634,0.0020311520026698427
0h,RNF145,-8.151212030269971e-09,0.9999971565129184,-0.6381014585494995,7.20888090133667,0.8982352568860656,0.0
0h,MIR3142HG,-0.02146544810535255,0.6488412389753541,-0.1365499198436737,10.0,0.9958111086177234,0.004102581807092345
0h,PDLIM7,-0.022920016547458247,0.5977655004959583,-0.1267118752002716,10.0,0.996455553445766,0.003527184639197206
0h,FAM193B,-0.003957386245356668,0.9528633786985612,-0.22664500772953033,10.0,0.9879914611060284,0.002353374416691121
0h,HNRNPH1,-1.131607863587149e-09,0.9999971815629466,-1.1174869537353516,4.140960216522217,0.6333108928437854,0.0
0h,SCGB3A1,-0.00041903200410035304,0.9955030217585374,-0.5004319548606873,10.0,0.842548318977174,0.0005408733378214313
0h,SERPINB9,2.596243943052115e-09,0.9999971158323395,-0.8149312138557434,7.036839008331299,0.8849435823076879,0.0
0h,PRPF4B,-7.244030866405458e-09,0.9999970413862282,-1.2323052883148193,7.186601638793945,0.8894144183022331,0.0
0h,SOX4,-0.022255297663944466,0.596127989899818,-0.14656518399715424,10.0,0.9964670613891239,0.0034638909507287404
0h,C6orf62,-1.7972570262601926e-09,0.9999971061646334,-0.9495494961738586,5.309165000915527,0.8028919461658409,0.0
0h,RIPOR2,-3.866548726876016e-09,0.999997188585924,-2.26385760307312,4.348997592926025,0.6710224232276328,0.0
0h,HIST1H2AC,-2.804727866787561e-09,0.9999970962227641,-0.7046276330947876,8.703571319580078,0.9427249659077178,0.0
0h,BTN3A2,-8.556372758523272e-09,0.9999972010902337,-1.2894353866577148,5.522656440734863,0.7899742797465951,0.0
0h,GABBR1,-0.022805990265041782,0.5983004438568411,-0.15234944224357605,10.0,0.9963807518139396,0.0035214306675182545
0h,HLA-F,-2.9959161677908668e-09,0.9999971537739561,-1.3634356260299683,4.986609935760498,0.751273066233968,0.0
0h,ABCF1,1.5994099929803513e-09,0.9999970833391563,-0.961821436882019,6.64859676361084,0.8758695689699816,0.0
0h,HLA-C,3.0738978248912953e-09,0.9999971870119534,-3.7958688735961914,3.5416054725646973,0.41833100297480336,0.0
0h,MICA,-0.0011265371506357692,0.9872370151644269,-0.22957231104373932,10.0,0.9816045525423924,0.0008918656102374664
0h,TNF,-0.006478423438832773,0.9198202922445544,-0.29115310311317444,10.0,0.986271023574022,0.003705557761244699
0h,LTB,-4.1104976989991345e-09,0.9999972058130153,-3.390045404434204,3.1244029998779297,0.39479150483621317,0.0
0h,NCR3,-0.014066722942714818,0.8070449969787987,-0.23910954594612122,10.0,0.9913805504249308,0.0053224238030300415
0h,AIF1,-1.6849048498900467e-09,0.9999970779849822,-0.8058744668960571,8.063300132751465,0.9380642488477672,0.0
0h,CLIC1,3.465508053894675e-09,0.9999971319520212,-1.6584923267364502,5.129481792449951,0.7998653570627126,0.0
0h,HSPA1A,-2.3232230582419515e-05,0.9997413972313136,-0.6429604291915894,10.0,0.9473914369393474,1.726191503685419e-05
0h,HSPA1B,-0.003392439738823903,0.9594958547806876,-0.27426451444625854,10.0,0.9877382863521545,0.0021577393796067736
0h,AGER,-0.013515315313258804,0.8199211086466126,-0.12562784552574158,10.0,0.9930837260419004,0.005460519123324875
0h,HLA-DRA,-0.010300376991846253,0.8617650799283672,-0.41998758912086487,10.0,0.9396465910594788,0.003509922724160352
0h,HLA-DRB5,-0.010404769312931161,0.8611443292060488,-0.39993882179260254,10.0,0.920802333810913,0.003964486486797512
0h,HLA-DRB1,-0.0009010465582507816,0.9898752758231651,-0.6857537031173706,10.0,0.9372759547277508,0.0007019845448320703
0h,HLA-DQA1,-0.02328094805912414,0.4806531070643013,-0.22337643802165985,10.0,0.9363035335140081,0.002278572784864753
0h,HLA-DQB1,-0.001528654560858107,0.9829437304562773,-0.6768245697021484,10.0,0.9727319282134493,0.0012255959676166473
0h,TAP1,2.8166954151914666e-09,0.9999971180972523,-1.0444080829620361,6.896162986755371,0.8599655912493599,0.0
0h,HLA-DMB,-0.0197948306511202,0.6951931981285542,-0.2398833930492401,10.0,0.983186894754104,0.0045916693998032145
0h,HLA-DMA,-0.0009698173167635325,0.9891013666639838,-0.24214830994606018,10.0,0.981052171261213,0.0007998020633742441
0h,HLA-DPA1,-1.0072827224441047e-09,0.999997172133421,-1.0038422346115112,9.459230422973633,0.9178678082546478,0.0
0h,HLA-DPB1,2.464976374877681e-09,0.9999970169657902,-1.340134620666504,7.594485759735107,0.8971592641821017,0.0
0h,SYNGAP1,-0.0022548243197076934,0.9733445969470047,-0.28847771883010864,10.0,0.9849073322861105,0.0014327389480588977
0h,SYNGAP1-AS1,-0.011588852588200992,0.8509771361736409,-0.12471805512905121,10.0,0.9923990034121052,0.005351193661424798
0h,PI16,-0.01252497405703914,0.8318024499935944,-0.22635933756828308,10.0,0.9918753919893206,0.005218852312808916
0h,CCDC167,1.9111208876667493e-09,0.9999971981408506,-0.7262829542160034,6.5909271240234375,0.8945469610398578,0.0
0h,TFEB,-0.023420214825077303,0.5681895457185109,-0.1553552895784378,10.0,0.9950055525826702,0.0031934542818180247
0h,B3GAT2,-4.853897231966812e-10,0.9999971522174894,-0.45463165640830994,8.47650146484375,0.9353713901020179,0.0
0h,FILIP1,-0.022752408278118436,0.5929342014940352,-0.18003393709659576,10.0,0.9939353138503852,0.003469644922407692
0h,PHIP,-4.13770383262271e-09,0.9999971399924126,-1.021580457687378,6.374989986419678,0.8588378128002854,0.0
0h,PRDM1,-4.4500330094154096e-05,0.9995311602634773,-0.6908103227615356,10.0,0.9463959998388888,9.781751854217373e-05
0h,FYN,1.2420929992493139e-09,0.9999971511198333,-1.363991141319275,4.744654178619385,0.7344196831863193,0.0
0h,RWDD1,7.193208474328898e-10,0.999997133991977,-1.3190134763717651,4.128014087677002,0.6848031853987214,0.0
0h,MAN1A1,-0.01909916486388671,0.7107461710040286,-0.2504945397377014,10.0,0.9913115027647834,0.004677978974987485
0h,SAMD3,-1.6232569622566973e-06,0.9999807035835119,-0.9961909055709839,10.0,0.9229428112754829,5.753971678951396e-06
0h,AHI1,-0.00027473580906322594,0.9970238327577768,-0.6458681225776672,10.0,0.9715351021042274,0.0002819446122686184
0h,PDE7B,-0.018244369609634273,0.728777770863669,-0.16510924696922302,10.0,0.9936878930681903,0.004908137842145541
0h,AL138828.1,-0.02271305816271694,0.5974186198969447,-0.18452978134155273,10.0,0.9901607084289931,0.003509922724160352
0h,AL357060.1,-3.1241679985245333e-09,0.9999971122164334,-0.6686360836029053,9.099833488464355,0.9332654364675217,0.0
0h,TNFAIP3,9.271836902656093e-10,0.999997125963967,-1.0269019603729248,7.128131866455078,0.8969808910600542,0.0
0h,AL023584.2,-0.023135171260348548,0.5752349813791474,-0.09282967448234558,10.0,0.9966972202562819,0.003268255913644393
0h,ADAT2,-0.005253876872985286,0.9361448965386947,-0.30908888578414917,10.0,0.9889351124613764,0.002946033499623115
0h,STXBP5,-0.008625784589488353,0.8913329754877976,-0.2510966956615448,10.0,0.9912194392179202,0.0046837329466664366
0h,AL355312.2,-0.023618792334179677,0.5480165038802169,-0.19860978424549103,10.0,0.9853676500204266,0.0029690493863389206
0h,ARID1B,-2.9763760436138385e-09,0.9999971892838773,-0.7938526272773743,7.010972499847412,0.8959164062994482,0.0
0h,EZR,-4.9070007998012094e-09,0.9999971741395751,-1.402616262435913,4.797097682952881,0.7775054231183074,0.0
0h,WTAP,4.699499379234992e-09,0.9999971008170245,-0.9054094552993774,4.889954090118408,0.7575333874206671,0.0
0h,RNASET2,1.5451247712469786e-08,0.9999971382579758,-1.7784154415130615,3.9829766750335693,0.5855816977668836,0.0
0h,CCR6,-7.334623283560996e-05,0.9992244764477258,-0.7923760414123535,10.0,0.9250084871082265,0.00011507943357902792
0h,AC091729.3,-0.017164141992170857,0.7552499728111652,-0.12323331832885742,10.0,0.9942690442077644,0.005230360256166819
0h,PSMG3-AS1,-0.014441074552197258,0.8043422366798745,-0.1465567797422409,10.0,0.9934001944842428,0.0055353207551512434
0h,CHST12,-1.900767379281896e-09,0.9999971483919435,-0.845547080039978,8.030029296875,0.9072862543370561,0.0
0h,TNRC18,-0.008521697694969193,0.8928628746582759,-0.2299463152885437,10.0,0.9910295581525148,0.0045111137962978946
0h,ZNF316,-0.012204031898567736,0.8398823761250956,-0.14326682686805725,10.0,0.9926751940526949,0.005449011179966972
0h,ICA1,-0.021397958971965513,0.646827706032678,-0.1216873824596405,10.0,0.9958456324477971,0.004050796061981783
0h,TRA2A,4.694767555551728e-09,0.9999970527758297,-0.6267057061195374,6.298079967498779,0.8464495117755031,0.0
0h,AOAH,-0.0009903413510312417,0.9889208073048575,-0.46998295187950134,10.0,0.9610743815918938,0.0007882941200163413
0h,TRGC2,-4.252447153444991e-05,0.9995560015971132,-1.014075517654419,10.0,0.8752366320852969,9.781751854217373e-05
0h,TRGC1,-0.005183434758990373,0.9378285770566456,-0.6824550628662109,10.0,0.8921130310196613,0.002917263641228358
0h,TMED4,2.4670217501888947e-09,0.9999971679055156,-0.7823938727378845,5.888358116149902,0.8402237144188777,0.0
0h,IGFBP3,-0.0033775527688009056,0.9604799698389234,-0.3525507152080536,10.0,0.9761210175323517,0.0020829377477804053
0h,ZNF713,-0.023617962753501913,0.554446240357352,-0.14011602103710175,10.0,0.9969446410384768,0.0030265891031284343
0h,SUMF2,-1.0888574710439945e-08,0.9999971120528115,-0.8304905295372009,5.267998695373535,0.8007975004747027,0.0
0h,PHKG1,2.7330505178029e-09,0.9999970887297226,-0.5138362050056458,8.283843994140625,0.9334783334196429,0.0
0h,NUPR2,-0.02129657349619804,0.6573036719009009,-0.11149732023477554,10.0,0.9957075371275023,0.004217661240671374
0h,NCF1,-3.1754127313191437e-09,0.9999971967281249,-0.8834671378135681,5.13630485534668,0.7913782488362592,0.0
0h,FGL2,-0.01633906596418958,0.7673065192161489,-0.26975712180137634,10.0,0.964129740553417,0.005167066567698354
0h,AKAP9,5.587621204093577e-09,0.999997176435485,-1.7193022966384888,5.143293380737305,0.7755778426058587,0.0
0h,FAM133B,9.665567090633375e-10,0.9999971007591117,-0.8263940811157227,5.88247013092041,0.8389751025645452,0.0
0h,SAP25,-0.0004379485760917275,0.9951990219502839,-0.4588707685470581,10.0,0.9764029621446203,0.00038551610248974355
0h,GIGYF1,-3.920929504609814e-09,0.999996986814483,-0.49436402320861816,7.628399848937988,0.9269245596773172,0.0
0h,KMT2E-AS1,-0.0002909381171554049,0.9968466095770562,-0.34456729888916016,10.0,0.9741416512747925,0.0002992065273054726
0h,LRRN3,-3.575501016927837e-09,0.9999971747271995,-1.0026681423187256,5.853852272033691,0.8619104336768454,0.0
0h,AASS,-0.020268463305929737,0.685138258364078,-0.15007148683071136,10.0,0.9953162670533335,0.0045513915980505545
0h,AC058791.1,2.19759623366643e-09,0.9999971608165267,-0.7934396266937256,8.038463592529297,0.8949957708308159,0.0
0h,ZC3HAV1,1.5198424753709501e-09,0.9999971427056318,-1.3360412120819092,5.504729270935059,0.7837369744466117,0.0
0h,TRBV3-1,-0.020378346034709012,0.6682023733132278,-0.11071585863828659,10.0,0.9955464259204916,0.004280954929139839
0h,TRBV6-2,-0.022454035640076635,0.5909643656963,-0.23689012229442596,10.0,0.9897521764397875,0.0034121052056181778
0h,TRBV14,-0.015508498560128814,0.7669054649654513,-0.16885216534137726,10.0,0.9935900755496482,0.003924208685044852
0h,TRBV28,-0.0037950558292972414,0.9559453262845772,-0.4275156259536743,10.0,0.9864896744978221,0.0024626998785911977
0h,TRBC1,-1.449445369713985e-08,0.9999970832610877,-1.407779335975647,2.81699275970459,0.47901814227270373,0.0
0h,TRBC2,-9.99548843539137e-10,0.9999971381377415,-1.9760518074035645,2.616833448410034,0.412692110729431,0.0
0h,EPHB6,-1.9016238442354491e-06,0.9999777737100503,-0.5267742276191711,10.0,0.9519025507356452,5.753971678951396e-06
0h,ZNF425,-0.02273582409110937,0.6009439695753257,-0.15187111496925354,10.0,0.9964095216723343,0.0035502005259130114
0h,ZNF862,-0.012494163472945605,0.8345348378788657,-0.2185218334197998,10.0,0.9927097178827686,0.005506550896756487
0h,WDR60,-0.0006503848383762512,0.9927672485482044,-0.5161001682281494,10.0,0.9777148676874212,0.0005638892245372368
0h,LINC00685,2.69194558362054e-09,0.9999971674094552,-0.767620861530304,8.10258674621582,0.9037015299810695,0.0
0h,PPP2R3B,-0.013257598272516505,0.8232645905746111,-0.16081783175468445,10.0,0.993020432353432,0.005546828698509146
0h,CD99,-4.62303770703689e-09,0.9999971821761611,-1.578169822692871,4.1299519538879395,0.6909369192084837,0.0
0h,GK,-0.007396768111713796,0.9084471101243111,-0.2358180731534958,10.0,0.990057136938772,0.004004764288550172
0h,LINC01281,-0.011210871562632348,0.8555948801627761,-0.24259215593338013,10.0,0.9862422537156272,0.005224606284487868
0h,TIMP1,6.266655925806002e-10,0.9999971459473765,-1.7528352737426758,5.879345417022705,0.8025697237518197,0.0
0h,PIM2,3.2698991584803075e-09,0.999997116176442,-0.8120110034942627,6.372271537780762,0.8648507132047896,0.0
0h,PLP2,-1.5742565428412248e-09,0.9999971967301586,-1.493359088897705,5.299955368041992,0.7537875518576698,0.0
0h,FOXP3,-0.02011148906422373,0.6779143118746013,-0.15979397296905518,10.0,0.9947236079704016,0.004344248617608304
0h,TSPYL2,2.8979981804299014e-09,0.9999971597816107,-0.4811446964740753,9.187405586242676,0.9369077005402979,0.0
0h,MAGED2,7.464599227450916e-10,0.9999971112026932,-1.1981024742126465,4.916312217712402,0.7900088035766688,0.0
0h,OGT,-7.111936354749227e-09,0.9999971748229598,-0.6118651628494263,8.974264144897461,0.9173441968318632,0.0
0h,CXCR3,2.2266455040178257e-09,0.9999971429895201,-1.2558319568634033,9.049753189086914,0.8461848290782713,0.0
0h,LINC00891,-0.002386292405882656,0.9722320829615567,-0.37456023693084717,10.0,0.9854942373973635,0.001657143843538002
0h,XIST,2.904993135774106e-09,0.9999971371166322,-0.9939962029457092,9.626232147216797,0.6884166796131029,0.0
0h,JPX,6.671211004575e-09,0.9999971320199628,-1.0463249683380127,6.537746429443359,0.8914858481066557,0.0
0h,FTX,3.835164028112344e-09,0.999997234535337,-1.2863669395446777,5.997676849365234,0.8373064507776493,0.0
0h,CYSLTR1,2.386205631313129e-09,0.9999972065195025,-1.0034642219543457,5.749248504638672,0.8338943455720311,0.0
0h,ITM2A,5.552152156227641e-10,0.9999971837579552,-1.31597900390625,4.357695579528809,0.5834239583872768,0.0
0h,HMGN5,-0.002219315380645804,0.9749989706807574,-0.23484742641448975,10.0,0.9852468166151687,0.001714683560327516
0h,BEX3,5.6850750688137524e-09,0.9999972117669187,-1.2334847450256348,5.031010627746582,0.7905093991127375,0.0
0h,TSC22D3,1.3916572780122685e-08,0.9999971058457086,-1.5614838600158691,4.354237079620361,0.6450087172670936,0.0
0h,TMEM164,-0.02300260967831427,0.5875689870737023,-0.13434091210365295,10.0,0.9965763868510239,0.003400597262260275
0h,MAP7D3,-4.2937635575636506e-05,0.9995411567370679,-0.40353381633758545,10.0,0.9677144649094037,9.781751854217373e-05
0h,FLNA,1.5220916867019198e-09,0.9999970503282695,-0.6000249981880188,9.951523780822754,0.9444569113830822,0.0
0h,F8A3,-0.01779305874695803,0.7394085066523083,-0.28814616799354553,10.0,0.9877440403238336,0.005086510964193034
0h,ERICH1,5.194181268079215e-10,0.9999970919969544,-0.8391827344894409,8.104065895080566,0.9059110551057867,0.0
0h,CLU,-0.004944089310650277,0.939188510303734,-0.4123351573944092,10.0,0.9394624639657524,0.0024626998785911977
0h,DUSP4,-0.004403948170935867,0.9477512056441444,-0.47874802350997925,10.0,0.91796562577319,0.002479961793628052
0h,AC026979.2,-1.173717343205594e-09,0.9999971616512086,-0.3912035822868347,9.922969818115234,0.9489047314909116,0.0
0h,RNF122,-0.023681729117942973,0.5502136404016664,-0.12364073097705841,10.0,0.9968813473500083,0.0029863113013757748
0h,CEBPD,-0.01557554051994168,0.7776371360201086,-0.5836270451545715,10.0,0.7659629559303309,0.004873614012071832
0h,TOX,-0.003231503373190156,0.9626378212976348,-0.3494431972503662,10.0,0.983307728159362,0.0023015886715805583
0h,AC090152.1,-0.011154041728954537,0.8580077952300753,-0.2753234803676605,10.0,0.9919329317061102,0.005379963519819555
0h,YTHDF3-AS1,-0.020927373244551645,0.6658395303365902,-0.11831717193126678,10.0,0.9955982116656021,0.004321232730892499
0h,PDE7A,-4.5044389238886695e-09,0.9999971551933421,-0.831317126750946,7.251518249511719,0.88800469524089,0.0
0h,MSC,-0.018682448687933444,0.7219871914782419,-0.2725159525871277,10.0,0.9541638616054732,0.004816074295282319
0h,LINC00861,-7.232889913475101e-09,0.9999970887427144,-1.120007038116455,4.53765869140625,0.709959549579097,0.0
0h,MYC,3.0325470241891175e-09,0.9999970021621195,-1.2203370332717896,5.554060459136963,0.7769415338937702,0.0
0h,SLA,1.7913757391793522e-09,0.9999971988052182,-1.0051589012145996,6.758839130401611,0.8779007209726514,0.0
0h,NAPRT,4.015973247357681e-09,0.9999971382353434,-0.6237618923187256,8.07590389251709,0.9074013337706351,0.0
0h,NRBP2,-0.023034436790925615,0.5804905945653932,-0.15312156081199646,10.0,0.9960009896831288,0.003314287687076004
0h,EPPK1,-0.003170727570919722,0.963598695039183,-0.18270304799079895,10.0,0.9868809445719908,0.0020829377477804053
0h,KIFC2,-0.010200429437994943,0.8689974386829137,-0.22363589704036713,10.0,0.9917718204990995,0.005224606284487868
0h,PPP1R16A,-0.005030757028495057,0.9390142061006064,-0.23880627751350403,10.0,0.9891480094134977,0.003032343074807386
0h,CDKN2A,-0.02075152350872438,0.666310268807632,-0.21093638241291046,10.0,0.9818059415511556,0.004223415212350325
0h,B4GALT1,4.592744305886e-09,0.9999971345799933,-0.578555703163147,7.92188024520874,0.9260326940670798,0.0
0h,AQP3,-4.378012686865475e-09,0.9999972244577776,-1.5598537921905518,4.777108669281006,0.7367845655463684,0.0
0h,IL11RA,-0.0011978962365485901,0.9862599634352023,-0.3104807436466217,10.0,0.9805343138101075,0.0007882941200163413
0h,TESK1,-0.013649421216527957,0.8174393889323088,-0.1768580824136734,10.0,0.9931585276737268,0.005500796925077535
0h,TPM2,-0.012405996897141124,0.8372073817439164,-0.18190522491931915,10.0,0.9924105113554631,0.005402979406535361
0h,ANXA1,1.223033105523471e-09,0.9999971300970413,-2.093926429748535,4.761406898498535,0.6224013625404936,0.0
0h,CTSL,-6.331627548317458e-10,0.9999972411072438,-0.9468392729759216,6.146145343780518,0.8426288745806794,0.0
0h,GADD45G,-0.023500862634473964,0.5562839602690637,-0.19214646518230438,10.0,0.9833019741876831,0.00304960498984424
0h,SUSD3,4.6044556364871245e-09,0.9999971928525644,-0.8178781867027283,4.910461902618408,0.7859407455996501,0.0
0h,TXN,-7.1829746663904795e-09,0.9999971776188626,-1.287076711654663,5.0447678565979,0.791291939261075,0.0
0h,SNX30,-0.020834442841613864,0.6634115078876467,-0.17721837759017944,10.0,0.9946315444235383,0.004252185070745082
0h,SET,3.817767174228713e-09,0.9999971964037458,-1.3464182615280151,4.0906548500061035,0.6369876807466354,0.0
0h,AL157938.3,-0.0001222822600895331,0.9987009150116756,-0.3915631175041199,10.0,0.9677662506545143,0.00013809532029483351
0h,RALGDS,-3.665625980681666e-05,0.9996188447552783,-0.49043139815330505,10.0,0.9632493828865374,6.904766014741676e-05
