task_key,unit,model,execution_status,program,n_strata,n_measured,measured_genes,program_corr,correlation_status,pearson_delta,obs_program_sd,pred_program_sd,identity_corr,identity_mae,target_level,observed_zero_fraction,bundle_path,observation_cache
T5c,NK,linear-PCA,floor,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.2593769112419187,0.04827082172251798,8.673617379884035e-19,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5/C1_LOCT__linear-PCA__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,linear-PCA,floor,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.2593769112419187,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5/C1_LOCT__linear-PCA__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,linear-PCA,floor,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.2593769112419187,0.06637406841630467,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5/C1_LOCT__linear-PCA__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,linear-PCA,floor,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.3339668867283791,0.026511883862075914,0.0,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5/C1_LOCT__linear-PCA__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,linear-PCA,floor,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.3339668867283791,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5/C1_LOCT__linear-PCA__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,linear-PCA,floor,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.3339668867283791,0.0,0.0,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5/C1_LOCT__linear-PCA__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,scFoundation,adapted,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0496679210785217,0.041509444433335006,3.469446951953614e-18,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5/C1_LOCT__scFoundation__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,scFoundation,adapted,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0496679210785217,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5/C1_LOCT__scFoundation__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,scFoundation,adapted,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.0496679210785217,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5/C1_LOCT__scFoundation__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,scFoundation,adapted,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0589508414019059,0.02218947971909395,1.734723475976807e-18,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5/C1_LOCT__scFoundation__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,scFoundation,adapted,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0589508414019059,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5/C1_LOCT__scFoundation__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,scFoundation,adapted,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0589508414019059,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5/C1_LOCT__scFoundation__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,scFoundation,adapted,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0352562041088852,0.04827082172251798,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5/C1_LOCT__scFoundation__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,scFoundation,adapted,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0352562041088852,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5/C1_LOCT__scFoundation__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,scFoundation,adapted,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0352562041088852,0.06637406841630467,2.220446049250313e-16,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5/C1_LOCT__scFoundation__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,scFoundation,adapted,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0767304812133874,0.026511883862075914,0.0,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5/C1_LOCT__scFoundation__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,scFoundation,adapted,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.0767304812133874,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5/C1_LOCT__scFoundation__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,scFoundation,adapted,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.0767304812133874,0.0,0.0,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5/C1_LOCT__scFoundation__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,scGPT,adapted,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.069745197199877,0.041509444433335006,0.0,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5/C1_LOCT__scGPT__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,scGPT,adapted,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.069745197199877,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5/C1_LOCT__scGPT__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,scGPT,adapted,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.069745197199877,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5/C1_LOCT__scGPT__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,scGPT,adapted,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0144619214456018,0.02218947971909395,0.0,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5/C1_LOCT__scGPT__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,scGPT,adapted,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0144619214456018,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5/C1_LOCT__scGPT__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,scGPT,adapted,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0144619214456018,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5/C1_LOCT__scGPT__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,scGPT,adapted,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,-0.0075758757419545,0.04827082172251798,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5/C1_LOCT__scGPT__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,scGPT,adapted,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,-0.0075758757419545,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5/C1_LOCT__scGPT__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,scGPT,adapted,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,-0.0075758757419545,0.06637406841630467,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5/C1_LOCT__scGPT__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,scGPT,adapted,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0221998280715769,0.026511883862075914,0.0,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5/C1_LOCT__scGPT__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,scGPT,adapted,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.0221998280715769,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5/C1_LOCT__scGPT__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,scGPT,adapted,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.0221998280715769,0.0,0.0,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5/C1_LOCT__scGPT__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,scPRAM,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.06461940999366414,estimable (descriptive),-0.0239967085777748,0.041509444433335006,0.0049510454922393945,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5_LOCT__scPRAM__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,scPRAM,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,-0.0239967085777748,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5_LOCT__scPRAM__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,scPRAM,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,-0.0239967085777748,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5_LOCT__scPRAM__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,scPRAM,native,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.11530244754925503,estimable (descriptive),0.0070904966277011,0.02218947971909395,0.003073776096236665,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5_LOCT__scPRAM__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,scPRAM,native,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0070904966277011,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5_LOCT__scPRAM__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,scPRAM,native,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0070904966277011,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5_LOCT__scPRAM__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,scPRAM,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.0435728077309606,estimable (descriptive),-0.0096020975748487,0.04827082172251798,0.0022657326828892143,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5_LOCT__scPRAM__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,scPRAM,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,-0.0096020975748487,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5_LOCT__scPRAM__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,scPRAM,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,-0.046113721204298255,estimable (descriptive),-0.0096020975748487,0.06637406841630467,0.020063558774406173,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5_LOCT__scPRAM__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,scPRAM,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,-0.008273477335415,0.026511883862075914,0.0,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5_LOCT__scPRAM__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,scPRAM,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,-0.008273477335415,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5_LOCT__scPRAM__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,scPRAM,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,-0.008273477335415,0.0,0.018232663677121966,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5_LOCT__scPRAM__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
