task_key,task_id,cluster,task,split,unit_kind,unit,model,execution_model,status,pearson_delta,bundle_path
T2,T2,C2,donor/Soskic,donor (LODO),donor,D431,CPA,CPA,native,0.20645234427065226,predictions/v2_native/C2_LODO__CPA__C2_lodo_D431.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D432,CPA,CPA,native,0.18700560265650448,predictions/v2_native/C2_LODO__CPA__C2_lodo_D432.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D433,CPA,CPA,native,0.21479762439311773,predictions/v2_native/C2_LODO__CPA__C2_lodo_D433.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D434,CPA,CPA,native,0.1406896852147286,predictions/v2_native/C2_LODO__CPA__C2_lodo_D434.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D435,CPA,CPA,native,0.138287825687094,predictions/v2_native/C2_LODO__CPA__C2_lodo_D435.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D436,CPA,CPA,native,0.205210259672509,predictions/v2_native/C2_LODO__CPA__C2_lodo_D436.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D439,CPA,CPA,native,0.18684812135013645,predictions/v2_native/C2_LODO__CPA__C2_lodo_D439.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D440,CPA,CPA,native,0.22814145765582855,predictions/v2_native/C2_LODO__CPA__C2_lodo_D440.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D441,CPA,CPA,native,0.17408221783704908,predictions/v2_native/C2_LODO__CPA__C2_lodo_D441.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D442,CPA,CPA,native,0.18044776618574832,predictions/v2_native/C2_LODO__CPA__C2_lodo_D442.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D443,CPA,CPA,native,0.1531327664492606,predictions/v2_native/C2_LODO__CPA__C2_lodo_D443.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D445,CPA,CPA,native,0.2402957462053743,predictions/v2_native/C2_LODO__CPA__C2_lodo_D445.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D446,CPA,CPA,native,0.2024037021311016,predictions/v2_native/C2_LODO__CPA__C2_lodo_D446.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D447,CPA,CPA,native,0.21212966750329468,predictions/v2_native/C2_LODO__CPA__C2_lodo_D447.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D448,CPA,CPA,native,0.2863150365052546,predictions/v2_native/C2_LODO__CPA__C2_lodo_D448.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D449,CPA,CPA,native,0.24442753897095715,predictions/v2_native/C2_LODO__CPA__C2_lodo_D449.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D450,CPA,CPA,native,0.28032372516039294,predictions/v2_native/C2_LODO__CPA__C2_lodo_D450.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D451,CPA,CPA,native,0.4795919471779506,predictions/v2_native/C2_LODO__CPA__C2_lodo_D451.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D452,CPA,CPA,native,0.22986899017124407,predictions/v2_native/C2_LODO__CPA__C2_lodo_D452.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D453,CPA,CPA,native,0.3040032374121306,predictions/v2_native/C2_LODO__CPA__C2_lodo_D453.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D454,CPA,CPA,native,0.5673971592477214,predictions/v2_native/C2_LODO__CPA__C2_lodo_D454.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D455,CPA,CPA,native,0.18269020205712197,predictions/v2_native/C2_LODO__CPA__C2_lodo_D455.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D456,CPA,CPA,native,0.2096068364704355,predictions/v2_native/C2_LODO__CPA__C2_lodo_D456.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D457,CPA,CPA,native,0.15720725483482267,predictions/v2_native/C2_LODO__CPA__C2_lodo_D457.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D458,CPA,CPA,native,0.2426465158161374,predictions/v2_native/C2_LODO__CPA__C2_lodo_D458.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D459,CPA,CPA,native,0.35588645605377156,predictions/v2_native/C2_LODO__CPA__C2_lodo_D459.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D460,CPA,CPA,native,0.23822025276319403,predictions/v2_native/C2_LODO__CPA__C2_lodo_D460.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D461,CPA,CPA,native,0.1811894085626787,predictions/v2_native/C2_LODO__CPA__C2_lodo_D461.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D462,CPA,CPA,native,0.17756448513169118,predictions/v2_native/C2_LODO__CPA__C2_lodo_D462.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D463,CPA,CPA,native,0.3976545214522141,predictions/v2_native/C2_LODO__CPA__C2_lodo_D463.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D464,CPA,CPA,native,0.38201143019050604,predictions/v2_native/C2_LODO__CPA__C2_lodo_D464.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D465,CPA,CPA,native,0.32328794625116464,predictions/v2_native/C2_LODO__CPA__C2_lodo_D465.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D466,CPA,CPA,native,0.2527239461760185,predictions/v2_native/C2_LODO__CPA__C2_lodo_D466.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D481,CPA,CPA,native,0.28364514568600274,predictions/v2_native/C2_LODO__CPA__C2_lodo_D481.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D482,CPA,CPA,native,0.24817642428452358,predictions/v2_native/C2_LODO__CPA__C2_lodo_D482.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D483,CPA,CPA,native,0.20332101889567264,predictions/v2_native/C2_LODO__CPA__C2_lodo_D483.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D484,CPA,CPA,native,0.14133009265553845,predictions/v2_native/C2_LODO__CPA__C2_lodo_D484.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D485,CPA,CPA,native,0.1801664262121652,predictions/v2_native/C2_LODO__CPA__C2_lodo_D485.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D348,CellFlow,CellFlow,native,0.2280555887260956,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D348.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D349,CellFlow,CellFlow,native,0.24937613537398312,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D349.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D350,CellFlow,CellFlow,native,0.19219041352119104,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D350.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D351,CellFlow,CellFlow,native,0.255914805219321,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D351.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D352,CellFlow,CellFlow,native,0.281084191371583,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D352.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D353,CellFlow,CellFlow,native,0.25673391103343696,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D353.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D354,CellFlow,CellFlow,native,0.3264477727518998,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D354.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D355,CellFlow,CellFlow,native,0.4275218180607666,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D355.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D356,CellFlow,CellFlow,native,0.20930425785852175,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D356.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D357,CellFlow,CellFlow,native,0.2602284665216832,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D357.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D358,CellFlow,CellFlow,native,0.26038213561218565,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D358.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D359,CellFlow,CellFlow,native,0.36062411668505834,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D359.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D363,CellFlow,CellFlow,native,0.21898576263450265,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D363.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D364,CellFlow,CellFlow,native,0.19353456643800485,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D364.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D365,CellFlow,CellFlow,native,0.3035548569829341,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D365.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D366,CellFlow,CellFlow,native,0.09746383829847444,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D366.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D367,CellFlow,CellFlow,native,0.23729651033086174,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D367.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D368,CellFlow,CellFlow,native,0.14356024667100817,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D368.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D369,CellFlow,CellFlow,native,0.3285542541425225,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D369.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D370,CellFlow,CellFlow,native,0.24308490387924753,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D370.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D371,CellFlow,CellFlow,native,0.18223282763940185,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D371.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D372,CellFlow,CellFlow,native,0.06882657182335268,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D372.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D373,CellFlow,CellFlow,native,0.23095994925713295,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D373.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D374,CellFlow,CellFlow,native,0.1274651214867648,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D374.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D378,CellFlow,CellFlow,native,0.2720691663190672,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D378.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D379,CellFlow,CellFlow,native,0.09974780047864418,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D379.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D380,CellFlow,CellFlow,native,0.17721105322455707,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D380.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D381,CellFlow,CellFlow,native,0.19792527623776857,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D381.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D382,CellFlow,CellFlow,native,0.20155772254372697,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D382.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D383,CellFlow,CellFlow,native,0.25818737137478587,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D383.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D387,CellFlow,CellFlow,native,0.2493531124372793,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D387.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D388,CellFlow,CellFlow,native,0.25115433541949667,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D388.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D389,CellFlow,CellFlow,native,0.22725685392868492,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D389.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D390,CellFlow,CellFlow,native,0.1965575407741345,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D390.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D391,CellFlow,CellFlow,native,0.29615434422788306,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D391.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D392,CellFlow,CellFlow,native,0.06263085284969071,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D392.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D393,CellFlow,CellFlow,native,0.2269849186647832,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D393.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D394,CellFlow,CellFlow,native,0.24464942957765745,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D394.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D395,CellFlow,CellFlow,native,0.25174885150758736,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D395.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D396,CellFlow,CellFlow,native,0.19426360667795323,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D396.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D397,CellFlow,CellFlow,native,0.26088203711098196,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D397.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D398,CellFlow,CellFlow,native,0.28058818297551874,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D398.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D405,CellFlow,CellFlow,native,0.23858670868536205,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D405.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D406,CellFlow,CellFlow,native,0.21767177557550435,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D406.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D407,CellFlow,CellFlow,native,0.22904934184594744,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D407.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D408,CellFlow,CellFlow,native,0.13918879010147328,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D408.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D409,CellFlow,CellFlow,native,0.18614409301200024,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D409.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D410,CellFlow,CellFlow,native,0.3689521095171454,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D410.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D411,CellFlow,CellFlow,native,0.18620771361632604,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D411.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D412,CellFlow,CellFlow,native,0.17509166976470142,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D412.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D413,CellFlow,CellFlow,native,0.06102804081745363,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D413.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D414,CellFlow,CellFlow,native,0.1987569156374131,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D414.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D415,CellFlow,CellFlow,native,0.2352507081951068,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D415.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D416,CellFlow,CellFlow,native,0.27195923222337004,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D416.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D417,CellFlow,CellFlow,native,0.3801394392971061,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D417.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D418,CellFlow,CellFlow,native,0.2728712802513997,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D418.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D419,CellFlow,CellFlow,native,0.227372076622594,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D419.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D420,CellFlow,CellFlow,native,0.2486034691257509,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D420.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D421,CellFlow,CellFlow,native,0.09124041332180381,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D421.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D422,CellFlow,CellFlow,native,0.07678489639728907,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D422.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D423,CellFlow,CellFlow,native,0.024467517425116374,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D423.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D424,CellFlow,CellFlow,native,0.06681018921168504,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D424.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D425,CellFlow,CellFlow,native,0.04183151309140896,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D425.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D426,CellFlow,CellFlow,native,0.22720020939216573,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D426.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D427,CellFlow,CellFlow,native,0.1104823699100112,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D427.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D428,CellFlow,CellFlow,native,0.22483199213830715,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D428.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D429,CellFlow,CellFlow,native,0.13558129477925382,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D429.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D430,CellFlow,CellFlow,native,0.2956456215047819,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D430.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D431,CellFlow,CellFlow,native,0.15916675302842537,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D431.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D432,CellFlow,CellFlow,native,0.1446223804602071,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D432.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D433,CellFlow,CellFlow,native,0.2336220719978542,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D433.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D434,CellFlow,CellFlow,native,0.2223906813639785,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D434.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D435,CellFlow,CellFlow,native,0.2560869836391032,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D435.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D436,CellFlow,CellFlow,native,0.24478963323934866,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D436.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D439,CellFlow,CellFlow,native,0.18332259394312994,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D439.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D440,CellFlow,CellFlow,native,0.20141375735183803,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D440.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D441,CellFlow,CellFlow,native,0.22761726295097415,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D441.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D442,CellFlow,CellFlow,native,0.19105300676593884,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D442.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D443,CellFlow,CellFlow,native,0.18869974454549004,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D443.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D445,CellFlow,CellFlow,native,0.271132807778173,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D445.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D446,CellFlow,CellFlow,native,0.1920491530170534,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D446.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D447,CellFlow,CellFlow,native,0.28869165374330374,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D447.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D448,CellFlow,CellFlow,native,0.3202379041717193,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D448.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D449,CellFlow,CellFlow,native,0.23077130061388018,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D449.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D450,CellFlow,CellFlow,native,0.3304023393888874,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D450.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D451,CellFlow,CellFlow,native,0.5861579544017508,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D451.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D452,CellFlow,CellFlow,native,0.2595983852411202,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D452.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D453,CellFlow,CellFlow,native,0.29276723114351505,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D453.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D454,CellFlow,CellFlow,native,0.636866942311632,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D454.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D455,CellFlow,CellFlow,native,0.25789349436392595,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D455.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D456,CellFlow,CellFlow,native,0.3025115750505362,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D456.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D457,CellFlow,CellFlow,native,0.25302222001289265,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D457.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D458,CellFlow,CellFlow,native,0.3355446535348958,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D458.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D459,CellFlow,CellFlow,native,0.37253544382098924,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D459.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D460,CellFlow,CellFlow,native,0.18940694655548568,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D460.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D461,CellFlow,CellFlow,native,0.33370742067823056,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D461.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D462,CellFlow,CellFlow,native,0.25625003611265756,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D462.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D463,CellFlow,CellFlow,native,0.3964016205279983,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D463.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D464,CellFlow,CellFlow,native,0.3535976089377389,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D464.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D465,CellFlow,CellFlow,native,0.34677875561827076,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D465.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D466,CellFlow,CellFlow,native,0.26297164494506686,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D466.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D481,CellFlow,CellFlow,native,0.30584799293006293,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D481.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D482,CellFlow,CellFlow,native,0.2897964363430807,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D482.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D483,CellFlow,CellFlow,native,0.2849587809687672,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D483.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D484,CellFlow,CellFlow,native,0.16945721452408524,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D484.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D485,CellFlow,CellFlow,native,0.22228636664715665,predictions/C2_metric_aligned/C2_LODO__CellFlow__C2_lodo_D485.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D348,CellOT,CellOT,native,0.30903817516941473,predictions/C2/C2__CellOT__C2_soskic_LODO_D348.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D349,CellOT,CellOT,native,0.3124272280309586,predictions/C2/C2__CellOT__C2_soskic_LODO_D349.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D350,CellOT,CellOT,native,0.3758913282133681,predictions/C2/C2__CellOT__C2_soskic_LODO_D350.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D351,CellOT,CellOT,native,0.37440707774850224,predictions/C2/C2__CellOT__C2_soskic_LODO_D351.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D352,CellOT,CellOT,native,0.3605381812647429,predictions/C2/C2__CellOT__C2_soskic_LODO_D352.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D353,CellOT,CellOT,native,0.4686178113446503,predictions/C2/C2__CellOT__C2_soskic_LODO_D353.npz
